major_name,major_description,university_name,country,university_score
Intelligence Tools for the Digital Age," Business Analysis, Business Intelligence, Data Management, Research and Design, Critical Thinking, Strategy and Operations, Communication, Leadership and Management, Process Analysis, Data Analysis",ie business school,Unknown,62.39938193343899
Public Speaking with Canva, Communication,coursera project network,Unknown,62.39938193343899
Learning How to Learn: Powerful mental tools to help you master tough subjects," Business Psychology, Entrepreneurship, Human Learning, Leadership and Management",deep teaching solutions,Unknown,62.39938193343899
Cybersecurity Compliance Framework & System Administration," Cryptography, Linux, System Software",ibm,Unknown,62.39938193343899
Investment Banking: Financial Analysis and Valuation," Banking, Finance, Financial Accounting, Financial Analysis, Business Analysis, Financial Management, Accounting, Investment Management, Market Analysis, Mergers & Acquisitions",university of illinois at urbana-champaign,Unknown,62.39938193343899
Work Smarter with Microsoft Word," Collaboration, Communication, Computer Graphics, Microsoft Excel, Visual Design, Research and Design, Writing, Interactive Data Visualization, Spreadsheet Software, User Experience Design",microsoft,Unknown,62.39938193343899
3.- El Cálculo - Modelo Cúbico," Mathematics, Algebra, Calculus",tecnológico de monterrey,Unknown,62.39938193343899
Digital Manufacturing & Design Technology," Design and Product, Leadership and Management, Product Lifecycle, Product Management, Strategy and Operations, Product Development, Business Process Management, Product Design, Supply Chain Systems, Data Management, Systems Design, Computer Networking, Supply Chain and Logistics, Human Computer Interaction, Process Analysis, Technical Product Management, Data Analysis, Project Management, System Security, Business Transformation, Cloud Computing, Cyberattacks, Operations Management, Security Engineering, Big Data, Cloud Storage, Communication, Computer Architecture, Computer Security Models, Network Security, Security Software, Security Strategy, Software Security, Supplier Relationship Management, Data Analysis Software, Digital Marketing, Machine Learning, Computer Security Incident Management, Data Visualization, Internet Of Things, Software Engineering, Exploratory Data Analysis, Business Communication, Marketing",university at buffalo,Unknown,62.39938193343899
Cyber Incident Response," Computer Security Incident Management, Leadership and Management",infosec,Unknown,62.39938193343899
Gestión de proyectos con la metodología Agile," Leadership and Management, Project Management, Scrum (Software Development), Agile Software Development, Collaboration, Communication, Product Management, Strategy and Operations, Organizational Development, Product Development, Software Engineering",google,Unknown,62.39938193343899
Teach English Now! Technology Enriched Teaching, Planning,arizona state university,USA,45.7
Teach English Now! Technology Enriched Teaching, Planning,arizona state university,USA,46.72
Teach English Now! Technology Enriched Teaching, Planning,arizona state university,USA,51.14
Teach English Now! Technology Enriched Teaching, Planning,arizona state university,USA,51.13
"Faster Together, Enhancing the Recruitment of Marginalized Communities in Clinical Trials"," Recruitment, Communication",vanderbilt university,USA,48.44
"Faster Together, Enhancing the Recruitment of Marginalized Communities in Clinical Trials"," Recruitment, Communication",vanderbilt university,USA,47.8
"Faster Together, Enhancing the Recruitment of Marginalized Communities in Clinical Trials"," Recruitment, Communication",vanderbilt university,USA,53.69
"Faster Together, Enhancing the Recruitment of Marginalized Communities in Clinical Trials"," Recruitment, Communication",vanderbilt university,USA,53.05
Web3 and Blockchain Leadership for Transformation," Leadership and Management, BlockChain, FinTech, Finance, Strategy, Strategy and Operations, Business Transformation, Innovation, Cryptography, Risk Management",insead,Unknown,62.39938193343899
Cybersecurity for Everyone," Cyberattacks, Human Computer Interaction, Network Security, Security Engineering, Security Strategy, Computer Security Models, Leadership and Management, Risk Management, Software Security, Critical Thinking","university of maryland, college park",USA,47.69
Cybersecurity for Everyone," Cyberattacks, Human Computer Interaction, Network Security, Security Engineering, Security Strategy, Computer Security Models, Leadership and Management, Risk Management, Software Security, Critical Thinking","university of maryland, college park",USA,48.39
Cybersecurity for Everyone," Cyberattacks, Human Computer Interaction, Network Security, Security Engineering, Security Strategy, Computer Security Models, Leadership and Management, Risk Management, Software Security, Critical Thinking","university of maryland, college park",USA,53.46
Cybersecurity for Everyone," Cyberattacks, Human Computer Interaction, Network Security, Security Engineering, Security Strategy, Computer Security Models, Leadership and Management, Risk Management, Software Security, Critical Thinking","university of maryland, college park",USA,52.72
International Security Management," Leadership and Management, Risk Management",erasmus university rotterdam,Netherlands,51.29
International Security Management," Leadership and Management, Risk Management",erasmus university rotterdam,Netherlands,51.78
Python for Cybersecurity," Python Programming, Computer Programming",infosec,Unknown,62.39938193343899
Network Security, Network Security,cisco learning and certifications,Unknown,62.39938193343899
Security & Safety Challenges in a Globalized World, Risk Management,universiteit leiden,Unknown,62.39938193343899
JavaScript Security," Javascript, Security Engineering, Web Development, Java Programming",infosec,Unknown,62.39938193343899
Cryptography I," Algorithms, Cryptography, Mathematics, Security Engineering, Theoretical Computer Science, Probability & Statistics, Critical Thinking, Mathematical Theory & Analysis, Computer Security Models, Probability Distribution",stanford university,USA,89.5
Cryptography I," Algorithms, Cryptography, Mathematics, Security Engineering, Theoretical Computer Science, Probability & Statistics, Critical Thinking, Mathematical Theory & Analysis, Computer Security Models, Probability Distribution",stanford university,USA,93.94
Cryptography I," Algorithms, Cryptography, Mathematics, Security Engineering, Theoretical Computer Science, Probability & Statistics, Critical Thinking, Mathematical Theory & Analysis, Computer Security Models, Probability Distribution",stanford university,USA,99.09
Cryptography I," Algorithms, Cryptography, Mathematics, Security Engineering, Theoretical Computer Science, Probability & Statistics, Critical Thinking, Mathematical Theory & Analysis, Computer Security Models, Probability Distribution",stanford university,USA,98.66
Security Operations Center (SOC), Operations Management,cisco learning and certifications,Unknown,62.39938193343899
Security Awareness Training," Human Factors (Security), Security Engineering, Security Strategy, Software Security, System Security, Network Security, Security Software, Cyberattacks, Human Computer Interaction, Mobile Security",isc2,Unknown,62.39938193343899
Security Governance & Compliance," Leadership and Management, Risk Management","university of california, irvine",USA,50.64
Security Governance & Compliance," Leadership and Management, Risk Management","university of california, irvine",USA,47.52
Security Governance & Compliance," Leadership and Management, Risk Management","university of california, irvine",USA,52.93
Security Governance & Compliance," Leadership and Management, Risk Management","university of california, irvine",USA,51.51
Cybersecurity and Mobility," Mobile Security, Security Engineering, Strategy, Mobile Development, Software Security, System Security, Business Intelligence, Human Computer Interaction, Leadership and Management, Security Strategy, Internet Of Things",university system of georgia,Unknown,62.39938193343899
Security Operations," Computer Security Incident Management, Risk Management, Cryptography",isc2,Unknown,62.39938193343899
Security Principles, Leadership and Management,isc2,Unknown,62.39938193343899
Google Workspace Security," Security Engineering, Security Strategy, Software Security, System Security, Account Management, Cloud Platforms, Network Security, Security Software, Cloud Infrastructure, Strategy",google cloud,Unknown,62.39938193343899
Cybersecurity for Tech Professionals," Computer Security Incident Management, System Security, Computer Security Models, System Software, Cyberattacks, Software Security, Mobile Security, Network Security, Critical Thinking, Security Engineering, E-Commerce",campus bbva,Unknown,62.39938193343899
Cybersecurity in the Cloud," Security Engineering, System Security, Network Security, Software Security, Cloud Computing, Computer Networking, Cryptography, Computer Security Models, Databases, Network Architecture, Data Management, Account Management",university of minnesota,Unknown,62.39938193343899
Applied Cryptography," Cryptography, Security Engineering, Algorithms, Mathematics, Theoretical Computer Science, Critical Thinking, Mathematical Theory & Analysis, System Security, Computer Security Models, Cyberattacks, Probability Distribution, Software Security, Applied Mathematics, Computational Logic, BlockChain, Computational Thinking",university of colorado system,Unknown,62.39938193343899
